"page","itemText","itemName","timestamp"
"/bpla/","Літак-камікадзе","Звіробій B-21 — БпАК (НСК+10 БПЛА та катапультою.) Дальність 45 км+, корисне навантаження до 9 кг.","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК ""Гадюка""","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА Гадюка","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА «ЖАР»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК «ЖАР»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БПЛА камідкадзе Звіробій B21S (Starlink) літакового типу","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БПЛА «Бебрадрон КІТ»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","SKIF-ARROW","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА Шпатель","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК Зозуля","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК Ха-Кі 3S","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА Ха-Кі 3S","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА «FLYCAT D 80»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК «FLYCAT D 80»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК “Ха-Кі S”","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА «Ха-Кі S»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК «Морріган но мерсі» у комплектації БпЛА «тип 1.1.2»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА «Морріган но мерсі» у комплектації «тип 1.1.2»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БПЛА камідкадзе літакового типу Звіробій B21","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БПАК «ШЕРШ 8» з цифровим зв'язком","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК КОСТИЛЬ Х","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК КОСТИЛЬ+","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА КОСТИЛЬ X","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА КОСТИЛЬ+","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","ЛОКІ БпЛА","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","Безпілотний авіаційний комплекс «SCORPION-JET»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","Безпілотний літальний апарат «SCORPION-JET»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК СТ-10 (50шт-день, бч ТМ-62/ТМ-72)","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БУЛАВА БпЛА","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК«Б-2» за специфікацією 0002.8090.00.00.00.000 в комплектації з БпЛА «Б-2 70» за специфікацією 0002.0000.00.00.00.000","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА ""Б-2 70"" ЗА СПЕЦИФІКАЦІЄЮ 0002.0000.00.00.00.000","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК ""Б-2"" у комплектації з БпЛА ""Б-2 125""","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА ""Б-2 125"" ЗА СПЕЦИФІКАЦІЄЮ 0005.0000.00.00.00.000","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК «FLYCAT»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпЛА «FLYCAT»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","БпАК «Бебрадрон»","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","Багатоцільовий вантажний безпілотний літальний апарат «ШЕРШ 8» з цифровим зв'язком","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","Багатоцільовий вантажний безпілотний літальний апарат «ШЕРШ 8» з аналоговим зв'язком","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","[БпАК] Генерал Черешня ХМАРИНКА (Аналог / День / Ніч) — Ударний","2026-09-21T22:17:01.161Z"
"/bpla/","Літак-камікадзе","Звіробій B-21 — БпАК (НСК+10 БПЛА та катапультою.) Дальність 45 км+, корисне навантаження до 9 кг.","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК ""Гадюка""","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА Гадюка","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА «ЖАР»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК «ЖАР»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БПЛА камідкадзе Звіробій B21S (Starlink) літакового типу","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БПЛА «Бебрадрон КІТ»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","SKIF-ARROW","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА Шпатель","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК Зозуля","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК Ха-Кі 3S","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА Ха-Кі 3S","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА «FLYCAT D 80»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК «FLYCAT D 80»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК “Ха-Кі S”","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА «Ха-Кі S»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК «Морріган но мерсі» у комплектації БпЛА «тип 1.1.2»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА «Морріган но мерсі» у комплектації «тип 1.1.2»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БПЛА камідкадзе літакового типу Звіробій B21","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БПАК «ШЕРШ 8» з цифровим зв'язком","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК КОСТИЛЬ Х","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК КОСТИЛЬ+","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА КОСТИЛЬ X","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА КОСТИЛЬ+","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","ЛОКІ БпЛА","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","Безпілотний авіаційний комплекс «SCORPION-JET»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","Безпілотний літальний апарат «SCORPION-JET»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК СТ-10 (50шт-день, бч ТМ-62/ТМ-72)","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БУЛАВА БпЛА","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК«Б-2» за специфікацією 0002.8090.00.00.00.000 в комплектації з БпЛА «Б-2 70» за специфікацією 0002.0000.00.00.00.000","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА ""Б-2 70"" ЗА СПЕЦИФІКАЦІЄЮ 0002.0000.00.00.00.000","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК ""Б-2"" у комплектації з БпЛА ""Б-2 125""","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА ""Б-2 125"" ЗА СПЕЦИФІКАЦІЄЮ 0005.0000.00.00.00.000","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК «FLYCAT»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпЛА «FLYCAT»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК «Бебрадрон»","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","Багатоцільовий вантажний безпілотний літальний апарат «ШЕРШ 8» з цифровим зв'язком","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","Багатоцільовий вантажний безпілотний літальний апарат «ШЕРШ 8» з аналоговим зв'язком","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","[БпАК] Генерал Черешня ХМАРИНКА (Аналог / День / Ніч) — Ударний","2026-09-21T22:17:01.236Z"
"/bpla/","Літак-камікадзе","БпАК ОСА 2","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК AQ400","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК AQ180К","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА AQ400","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА AQ180K","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК ""Вирій М7"" (10 літаків)","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ""Зигзаг"" - камікадзе (по наземним цілям)","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","МАЗЕПА 20","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","МАЗЕПА 10","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ""Вирій М7""","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК ""GX Hunter"" (5+кг, 50+км) - цифра.","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ""GX Hunter"" (5+кг, 50+км) - цифра.","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК DRACO","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","СТ-10 (10кг бч дальність 60км)","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БПЛА “Бебрадрон” від BlueBird Tech","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БПЛА зі складу Комплексу “камікадзе літакового типу DARTS” (двомоторний з відеокамерами K-Pilot та денна), ДРТС.202404.004-121, ТУ У 30.3-24083083-004:2024 з модулем IP звʼязку","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","Безпілотний літальний апарат зі складу Комплексу “камікадзе літакового типу DARTS” (двомоторний з відеокамерами Norda-тепловізійна та денна), ДРТС.202404.004-141, ТУ У 30.3-24083083-004:2024","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","Безпілотний літальний апарат зі складу Комплексу “камікадзе літакового типу DARTS” (двомоторний з відеокамерами K-Pilot та денна), ДРТС.202404.004-121, ТУ У 30.3-24083083-004:2024 з обчислювальним модулем","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА зі складу БпАК DARTS 2 SL-ND DRTS.12SD2.NDSL","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БПЛА зі складу Комплексу камікадзе літакового типу DARTS (двомоторний з відеокамерами Norda та денна), ДРТС.202404.004-101, ТУ У 30.3-24083083-004:2024","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК Блискавка-1 ( тепловізійна камера )","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ""Гопак-S""","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК ""FALCON V2-UA"" (DIGITAL SIGNAL)","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК КОСТИЛЬ","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА КОСТИЛЬ","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ""ЖУК""","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК ""ЖУК""","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ОСА 2.2","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК Stick 12M","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","Stick 12M","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","Marena Wing","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","Безпілотний авіаційний комплекс БпАК Чаклун-В-01(У300) (StarLink)","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","Безпілотний літальний апарат Чаклун-В-01(У300) (Starlink)","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА Зозуля","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК ""Кортик""","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","R2D3-K","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпАК ARIA","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА Майя","2026-09-21T22:17:02.262Z"
"/bpla/","Літак-камікадзе","БпЛА ARIA","2026-09-21T22:17:02.262Z"
"/bpla/","Перехоплювач","Зореліт v5","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Ударно-розвідувальний FPV-дрон SKYFLY-5","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","BLACKBIRD WING 10 ANTIAIRCRAFT ECLIPSE NIGHT (нічний зенітний дрон)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпЛА «PHOTON» P.10","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпАК СПИС-А2-01-Т","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпАК ""Спис-А2""-02-Т","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","MIRA FURIA","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","MIRA HARPIA","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з цифровою тепловізійною камерою та модулем зв’язку Sine.Link","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з цифровою денною камерою та модулем зв’язку Sine.Link","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з аналоговою тепловізійною камерою та модулем зв’язку Sine.Link","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з аналоговою денною камерою та модулем зв’язку Sine.Link","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з цифровою тепловізійною камерою","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з цифровою денною камерою","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з аналоговою тепловізійною камерою","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Апарат літальний безпілотний перехоплювач «Air Baby-350» у комплекті з аналоговою денною камерою","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БПАК Скайвокер 2.0 (Skywalker 2.0) перехоплювач, тепловізійний, аналоговий","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Скайвокер 2.0 (Skywalker 2.0) перехоплювач, тепловізійний, аналоговий","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БПАК Скайвокер 2.0 (Skywalker 2.0) перехоплювач, денний, аналоговий","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Скайвокер 2.0 (Skywalker 2.0) перехоплювач, денний, аналоговий","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Бпла Камік-Блейд-13","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Бпла Камік-Блейд-15 Посилиний VTX","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","КОМПЛЕКС БЕЗПІЛОТНИЙ АВІАЦІЙНИЙ ODIN WIN_HIT","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Антидроновий комплекс DRONEHUNTER VARTA-10 SICH (Walksnail Ascent 4.90-6.40 GHz)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпЛА ""ЯРИЙ М1-N"" (нічна комплектація)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпЛА Ярий М1-D (денна комплектація)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","2b-fly Хижак","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","АХ-100 (цифровий DJI)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","Перехоплювач Стелс 10 IS","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","АХ-10 «KVITKA»","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","MAVKA-INTERCEPTOR01","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","CHOPPER 10","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпЛА «EF-01» - високошвидкісний зенітний дрон-перехоплювач (аналоговий зв’язок).","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпЛА «EF-01» - високошвидкісний зенітний дрон-перехоплювач (цифровий зв’язок)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","RAY ONE LIGHT з ТЕПЛОВІЗІЙНОЮ КАМЕРОЮ (цифровий зв’язок)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","RAY ONE LIGHT з ДЕННОЮ КАМЕРОЮ (цифровий зв’язок)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","БпАК Зигзаг-DN (нічна комплектація)","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","WINFLY 10 Spider","2026-09-21T22:17:06.317Z"
"/bpla/","Перехоплювач","RAY ONE LIGHT з ТЕПЛОВІЗІЙНОЮ КАМЕРОЮ (аналоговий зв’язок)","2026-09-21T22:17:06.317Z"
"/bpla/","Носій ретранслятора","WARDOG TRN БПЛА","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпЛА КОЛІБРІ 13"" FR1 ЦЦ","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпАК КОЛІБРІ 13 FR1 ЦЦ","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Носій Ретранслятора K4RM4","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","2B-Fly Відлуння","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпАК K4RM4 носій ретранслятора день-ніч","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Платформа-ретранслятор SeaGull","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","МУРАХА, БпЛА","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","МУРАХА, БпАК","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","ПАВУК ДОПХІНА, БПЛА","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","ПАВУК ДОПХІНА нічний, БПЛА","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","МОСКІТО СТ","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Носій ретранслятору Е-БУН (денний) від Зграя Індастріз","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БПЛА носій Strix Digital-С","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Азимут 10DN","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","УД-22НР","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Носій ретранслятору Е-БУН (денний та нічний) від Зграя Індастріз","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпЛА «RETRIX DRONE» з АКБ 27500 mAh","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Азимут 10D","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпАК “СПИС”","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Горинь 17 НР","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Горинь 13 НР","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","X15 R-CUBE","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпЛА “СПИС-2”","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","DONBAS DRON REPEATER","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","FALCON 15 RETR","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Носій ретранслятора ENDURANCE BRIDGE11""","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","MAC «Link Drone»","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Nostromo - Ретранслятор","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Mavka Relay 22''","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","ST.HEXA 10(6)R","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Носій ретранслятора Роршах 18 (цифровий, денна/термальна, керування до 2,7 ГГц, відео 5,8ГГц)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпАК Носій ретранслятора Роршах 18 (цифровий, денна, керування до 2,7 ГГц, відео 5,8ГГц)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Москіто-КМ (денний)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Москіто-КМ (нічний)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БПАК Saker Scout Виконання С (Ретранслятор Сейкер Скаут)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БпАК GUARDA-1, працює в діапазоні 6.0 - 7.125 ГГц, стійкому до існуючих засобів РЕБ","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","Дрон Ретранслятор Чупакабра Репетун - (День Цифровий)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","БПЛА «ЧУПАКАБРА РЕПЕТУН» зі складу БпАК «ЧУПАКАБРА РЕПЕТУН» (денно-нічна модифікація)","2026-09-21T22:17:10.134Z"
"/bpla/","Носій ретранслятора","WARDOG TRN БПЛА","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпЛА КОЛІБРІ 13"" FR1 ЦЦ","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпАК КОЛІБРІ 13 FR1 ЦЦ","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Носій Ретранслятора K4RM4","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","2B-Fly Відлуння","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпАК K4RM4 носій ретранслятора день-ніч","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Платформа-ретранслятор SeaGull","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","МУРАХА, БпЛА","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","МУРАХА, БпАК","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","ПАВУК ДОПХІНА, БПЛА","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","ПАВУК ДОПХІНА нічний, БПЛА","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","МОСКІТО СТ","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Носій ретранслятору Е-БУН (денний) від Зграя Індастріз","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БПЛА носій Strix Digital-С","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Азимут 10DN","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","УД-22НР","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Носій ретранслятору Е-БУН (денний та нічний) від Зграя Індастріз","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпЛА «RETRIX DRONE» з АКБ 27500 mAh","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Азимут 10D","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпАК “СПИС”","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Горинь 17 НР","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Горинь 13 НР","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","X15 R-CUBE","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпЛА “СПИС-2”","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","DONBAS DRON REPEATER","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","FALCON 15 RETR","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Носій ретранслятора ENDURANCE BRIDGE11""","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","MAC «Link Drone»","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Nostromo - Ретранслятор","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Mavka Relay 22''","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","ST.HEXA 10(6)R","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Носій ретранслятора Роршах 18 (цифровий, денна/термальна, керування до 2,7 ГГц, відео 5,8ГГц)","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпАК Носій ретранслятора Роршах 18 (цифровий, денна, керування до 2,7 ГГц, відео 5,8ГГц)","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Москіто-КМ (денний)","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Москіто-КМ (нічний)","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БПАК Saker Scout Виконання С (Ретранслятор Сейкер Скаут)","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БпАК GUARDA-1, працює в діапазоні 6.0 - 7.125 ГГц, стійкому до існуючих засобів РЕБ","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","Дрон Ретранслятор Чупакабра Репетун - (День Цифровий)","2026-09-21T22:17:10.206Z"
"/bpla/","Носій ретранслятора","БПЛА «ЧУПАКАБРА РЕПЕТУН» зі складу БпАК «ЧУПАКАБРА РЕПЕТУН» (денно-нічна модифікація)","2026-09-21T22:17:10.206Z"
